market_id,entry_secs,entry_price,side,resolution,win,ep_bin
1463405,34,0.985,DOWN,0,True,>0.96
1463702,39,0.965,DOWN,0,True,>0.96
1463864,19,0.965,DOWN,0,True,>0.96
1463871,36,0.945,UP,1,True,0.93-0.96
1463891,36,0.985,DOWN,0,True,>0.96
1463907,40,0.985,DOWN,0,True,>0.96
1463917,33,0.985,UP,1,True,>0.96
1463949,36,0.975,DOWN,0,True,>0.96
1463962,37,0.985,UP,1,True,>0.96
1464133,37,0.915,UP,1,True,0.90-0.93
1464139,35,0.905,DOWN,0,True,0.90-0.93
1464146,35,0.935,UP,1,True,0.93-0.96
1464172,37,0.985,DOWN,0,True,>0.96
1464227,40,0.985,DOWN,0,True,>0.96
1464234,34,0.995,UP,1,True,>0.96
1464236,38,0.995,UP,1,True,>0.96
1464406,31,0.905,UP,1,True,0.90-0.93
1464412,36,0.935,DOWN,0,True,0.93-0.96
1464421,33,0.925,DOWN,0,True,0.90-0.93
1464432,38,0.935,UP,1,True,0.93-0.96
1464438,39,0.885,DOWN,0,True,0.88-0.90
1464443,40,0.995,DOWN,0,True,>0.96
1464449,35,0.9995,DOWN,0,True,>0.96
1464468,39,0.965,UP,1,True,>0.96
1464654,35,0.995,UP,1,True,>0.96
1464683,33,0.985,DOWN,0,True,>0.96
1464816,38,0.975,DOWN,0,True,>0.96
1464834,36,0.975,UP,1,True,>0.96
1464995,39,0.975,DOWN,0,True,>0.96
1465040,32,0.965,DOWN,0,True,>0.96
1465050,21,0.955,UP,1,True,0.93-0.96
1465393,39,0.985,UP,1,True,>0.96
1465399,35,0.955,DOWN,0,True,0.93-0.96
1465450,39,0.945,DOWN,0,True,0.93-0.96
1465466,34,0.935,UP,1,True,0.93-0.96
1465472,36,0.925,UP,1,True,0.90-0.93
1465501,28,0.915,UP,1,True,0.90-0.93
1465513,38,0.935,UP,1,True,0.93-0.96
1465684,33,0.995,DOWN,0,True,>0.96
1465697,18,0.945,DOWN,0,True,0.93-0.96
1465706,34,0.975,DOWN,0,True,>0.96
1465713,37,0.995,UP,1,True,>0.96
1465720,31,0.995,DOWN,0,True,>0.96
1465764,39,0.945,UP,1,True,0.93-0.96
1465777,38,0.98,UP,1,True,>0.96
1465945,40,0.925,UP,1,True,0.90-0.93
1465947,36,0.935,DOWN,0,True,0.93-0.96
1465964,40,0.975,UP,1,True,>0.96
1466019,37,0.975,UP,1,True,>0.96
1466032,37,0.995,UP,1,True,>0.96
1466129,40,0.975,DOWN,0,True,>0.96
1466152,21,0.945,UP,1,True,0.93-0.96
1466157,36,0.915,UP,1,True,0.90-0.93
1466337,32,0.975,DOWN,0,True,>0.96
1466394,37,0.975,DOWN,0,True,>0.96
1466399,32,0.975,DOWN,0,True,>0.96
1466411,35,0.975,UP,1,True,>0.96
1466437,23,0.995,DOWN,0,True,>0.96
1466557,38,0.985,UP,1,True,>0.96
1466576,36,0.925,UP,1,True,0.90-0.93
1466756,38,0.955,DOWN,0,True,0.93-0.96
1466765,14,0.975,UP,1,True,>0.96
1466784,35,0.915,DOWN,0,True,0.90-0.93
1466904,36,0.985,DOWN,0,True,>0.96
1466916,36,0.955,UP,1,True,0.93-0.96
1467153,38,0.935,DOWN,0,True,0.93-0.96
1467191,35,0.945,UP,1,True,0.93-0.96
1467213,39,0.905,DOWN,0,True,0.90-0.93
1467224,36,0.985,DOWN,0,True,>0.96
1467389,34,0.935,DOWN,0,True,0.93-0.96
1467545,37,0.995,DOWN,0,True,>0.96
1467611,28,0.945,UP,1,True,0.93-0.96
1467738,35,0.965,UP,1,True,>0.96
1467961,36,0.895,UP,1,True,0.88-0.90
1468017,37,0.915,DOWN,0,True,0.90-0.93
1468107,38,0.945,DOWN,0,True,0.93-0.96
1468117,36,0.985,DOWN,0,True,>0.96
1468518,32,0.915,UP,1,True,0.90-0.93
1468597,26,0.975,DOWN,0,True,>0.96
1468613,35,0.995,DOWN,0,True,>0.96
1468616,32,0.915,DOWN,0,True,0.90-0.93
1469063,34,0.985,DOWN,0,True,>0.96
1469284,39,0.965,UP,1,True,>0.96
1469526,30,0.995,UP,1,True,>0.96
1469993,41,0.945,UP,1,True,0.93-0.96
1470005,35,0.995,DOWN,0,True,>0.96
1470008,26,0.955,UP,1,True,0.93-0.96
1470151,34,0.945,UP,1,True,0.93-0.96
1470207,38,0.995,DOWN,0,True,>0.96
1470473,29,0.995,DOWN,0,True,>0.96
1470475,34,0.895,UP,1,True,0.88-0.90
1470556,38,0.975,DOWN,0,True,>0.96
1470569,39,0.9,UP,1,True,0.88-0.90
1471171,41,0.965,DOWN,0,True,>0.96
1471438,36,0.955,DOWN,0,True,0.93-0.96
1471449,29,0.995,UP,1,True,>0.96
1471461,40,0.985,DOWN,0,True,>0.96
1471470,36,0.885,DOWN,0,True,0.88-0.90
1471760,31,0.985,UP,1,True,>0.96
1471835,35,0.935,UP,1,True,0.93-0.96
1471943,34,0.975,DOWN,0,True,>0.96
1471954,39,0.985,DOWN,0,True,>0.96
1471964,36,0.945,UP,1,True,0.93-0.96
1471974,39,0.935,UP,1,True,0.93-0.96
1471978,33,0.985,UP,1,True,>0.96
1472060,35,0.995,UP,1,True,>0.96
1472065,35,0.985,UP,1,True,>0.96
1472151,37,0.945,DOWN,0,True,0.93-0.96
1472159,37,0.915,DOWN,0,True,0.90-0.93
1472187,37,0.975,DOWN,0,True,>0.96
1472191,37,0.985,UP,1,True,>0.96
1472203,41,0.975,DOWN,0,True,>0.96
1472245,38,0.985,DOWN,0,True,>0.96
1472248,37,0.935,DOWN,0,True,0.93-0.96
1472347,39,0.995,UP,1,True,>0.96
1472368,38,0.9,UP,1,True,0.88-0.90
1472373,39,0.975,UP,1,True,>0.96
1472378,41,0.925,DOWN,0,True,0.90-0.93
1472429,38,0.945,UP,1,True,0.93-0.96
1472430,35,0.995,DOWN,0,True,>0.96
1472446,38,0.965,UP,1,True,>0.96
1472450,38,0.985,UP,1,True,>0.96
1472527,40,0.905,UP,1,True,0.90-0.93
1472531,37,0.955,UP,1,True,0.93-0.96
1472557,38,0.985,UP,1,True,>0.96
1472576,41,0.915,UP,1,True,0.90-0.93
1472749,36,0.935,UP,1,True,0.93-0.96
1472761,36,0.955,UP,1,True,0.93-0.96
1472763,35,0.935,DOWN,0,True,0.93-0.96
1472772,38,0.915,DOWN,0,True,0.90-0.93
1472782,41,0.955,DOWN,0,True,0.93-0.96
1472786,31,0.885,UP,1,True,0.88-0.90
1472920,39,0.955,UP,1,True,0.93-0.96
1473096,40,0.965,UP,1,True,>0.96
1473229,36,0.945,DOWN,0,True,0.93-0.96
1473233,41,0.915,UP,1,True,0.90-0.93
1473290,41,0.915,UP,1,True,0.90-0.93
1473294,38,0.985,UP,1,True,>0.96
1473299,34,0.985,DOWN,0,True,>0.96
1473922,40,0.945,DOWN,0,True,0.93-0.96
1473929,38,0.995,DOWN,0,True,>0.96
1474004,37,0.925,UP,1,True,0.90-0.93
1474081,42,0.985,DOWN,0,True,>0.96
1474089,37,0.985,DOWN,0,True,>0.96
1474095,42,0.885,UP,1,True,0.88-0.90
1474107,40,0.92,DOWN,0,True,0.90-0.93
1474119,36,0.995,DOWN,0,True,>0.96
1474180,40,0.965,UP,1,True,>0.96
1474191,40,0.965,DOWN,0,True,>0.96
1474225,41,0.985,DOWN,0,True,>0.96
1474228,39,0.955,UP,1,True,0.93-0.96
1474304,39,0.975,DOWN,0,True,>0.96
1474313,37,0.995,UP,1,True,>0.96
1474318,42,0.905,UP,1,True,0.90-0.93
1474328,43,0.935,UP,1,True,0.93-0.96
1474469,36,0.985,DOWN,0,True,>0.96
1474477,38,0.885,UP,1,True,0.88-0.90
1474562,36,0.96,DOWN,0,True,0.93-0.96
1474568,41,0.935,DOWN,0,True,0.93-0.96
1474586,43,0.92,DOWN,0,True,0.90-0.93
1474592,23,0.905,UP,1,True,0.90-0.93
1474601,40,0.965,UP,1,True,>0.96
1474648,39,0.92,UP,1,True,0.90-0.93
1474718,36,0.95,UP,1,True,0.93-0.96
1474802,42,0.995,UP,1,True,>0.96
1474811,33,0.945,DOWN,0,True,0.93-0.96
1474819,38,0.955,DOWN,0,True,0.93-0.96
1474853,40,0.925,DOWN,0,True,0.90-0.93
1474857,40,0.935,DOWN,0,True,0.93-0.96
1474911,35,0.975,DOWN,0,True,>0.96
1474922,36,0.985,UP,1,True,>0.96
1474930,41,0.925,UP,1,True,0.90-0.93
1474932,36,0.975,DOWN,0,True,>0.96
1475054,37,0.925,DOWN,0,True,0.90-0.93
1475061,42,0.955,DOWN,0,True,0.93-0.96
1475077,39,0.945,DOWN,0,True,0.93-0.96
1475213,35,0.945,UP,1,True,0.93-0.96
1475228,41,0.995,DOWN,0,True,>0.96
1475318,39,0.96,DOWN,0,True,0.93-0.96
1475324,38,0.94,DOWN,0,True,0.93-0.96
1475343,40,0.925,UP,1,True,0.90-0.93
1475350,41,0.935,UP,1,True,0.93-0.96
1475357,38,0.925,UP,1,True,0.90-0.93
1475534,36,0.995,DOWN,0,True,>0.96
1475538,36,0.915,DOWN,0,True,0.90-0.93
1475564,31,0.985,DOWN,0,True,>0.96
1475699,35,0.965,UP,1,True,>0.96
1475704,36,0.925,UP,1,True,0.90-0.93
1475718,37,0.975,DOWN,0,True,>0.96
1475743,37,0.975,DOWN,0,True,>0.96
1475809,36,0.975,DOWN,0,True,>0.96
1475819,40,0.985,UP,1,True,>0.96
1475823,36,0.89,UP,1,True,0.88-0.90
1475908,34,0.945,DOWN,0,True,0.93-0.96
1476018,24,0.995,UP,1,True,>0.96
1476021,19,0.995,UP,1,True,>0.96
1476035,39,0.925,UP,1,True,0.90-0.93
1476043,39,0.975,UP,1,True,>0.96
1476164,31,0.935,UP,1,True,0.93-0.96
1476181,38,0.925,UP,1,True,0.90-0.93
1476187,34,0.995,UP,1,True,>0.96
1476279,38,0.975,UP,1,True,>0.96
1476296,38,0.995,UP,1,True,>0.96
1476307,35,0.945,DOWN,0,True,0.93-0.96
1476321,36,0.995,DOWN,0,True,>0.96
1476355,41,0.995,UP,1,True,>0.96
1476362,38,0.945,DOWN,0,True,0.93-0.96
1476494,36,0.915,UP,1,True,0.90-0.93
1476641,36,0.975,DOWN,0,True,>0.96
1476654,36,0.975,DOWN,0,True,>0.96
1477024,41,0.985,UP,1,True,>0.96
1477047,35,0.975,DOWN,0,True,>0.96
1477213,60,0.91,DOWN,0,True,0.90-0.93
1477238,40,0.995,DOWN,0,True,>0.96
1477243,42,0.925,UP,1,True,0.90-0.93
1477370,33,0.955,DOWN,0,True,0.93-0.96
1477383,20,0.975,UP,1,True,>0.96
1477409,20,0.955,DOWN,0,True,0.93-0.96
1477417,40,0.975,DOWN,0,True,>0.96
1477427,37,0.975,DOWN,0,True,>0.96
1477445,35,0.955,UP,1,True,0.93-0.96
1477566,40,0.995,DOWN,0,True,>0.96
1477581,38,0.92,UP,1,True,0.90-0.93
1477589,37,0.91,UP,1,True,0.90-0.93
1477722,31,0.985,DOWN,0,True,>0.96
1477749,34,0.985,UP,1,True,>0.96
1477760,37,0.945,UP,1,True,0.93-0.96
1477774,37,0.985,DOWN,0,True,>0.96
1477799,38,0.945,DOWN,0,True,0.93-0.96
1477826,38,0.975,DOWN,0,True,>0.96
1477840,35,0.995,DOWN,0,True,>0.96
1477845,35,0.905,DOWN,0,True,0.90-0.93
1477979,34,0.935,UP,1,True,0.93-0.96
1478028,36,0.955,UP,1,True,0.93-0.96
1478036,38,0.93,UP,1,True,0.90-0.93
1478043,35,0.91,DOWN,0,True,0.90-0.93
1478052,39,0.905,UP,1,True,0.90-0.93
1478151,37,0.985,UP,1,True,>0.96
1478174,38,0.995,DOWN,0,True,>0.96
1478177,32,0.985,DOWN,0,True,>0.96
1478310,38,0.995,UP,1,True,>0.96
1478429,39,0.905,UP,1,True,0.90-0.93
1478438,41,0.905,UP,1,True,0.90-0.93
1478451,38,0.995,UP,1,True,>0.96
1478549,37,0.935,DOWN,0,True,0.93-0.96
1478575,37,0.985,UP,1,True,>0.96
1478697,39,0.945,UP,1,True,0.93-0.96
1478868,39,0.915,UP,1,True,0.90-0.93
1478882,36,0.965,UP,1,True,>0.96
1478926,39,0.915,DOWN,0,True,0.90-0.93
1479044,38,0.905,UP,1,True,0.90-0.93
1479088,40,0.92,UP,1,True,0.90-0.93
1479101,26,0.915,DOWN,0,True,0.90-0.93
1479175,36,0.985,DOWN,0,True,>0.96
1479242,26,0.975,DOWN,0,True,>0.96
1479516,34,0.995,DOWN,0,True,>0.96
1479549,38,0.885,DOWN,0,True,0.88-0.90
1479577,35,0.955,UP,1,True,0.93-0.96
1479709,35,0.965,UP,1,True,>0.96
1479763,30,0.995,DOWN,0,True,>0.96
1479908,34,0.985,UP,1,True,>0.96
1479916,38,0.955,UP,1,True,0.93-0.96
1479924,38,0.985,DOWN,0,True,>0.96
1479947,34,0.925,UP,1,True,0.90-0.93
1480006,36,0.965,UP,1,True,>0.96
1480086,36,0.985,DOWN,0,True,>0.96
1480099,34,0.975,UP,1,True,>0.96
1480140,32,0.995,DOWN,0,True,>0.96
1480169,41,0.995,DOWN,0,True,>0.96
1480261,12,0.915,DOWN,0,True,0.90-0.93
1480269,34,0.995,DOWN,0,True,>0.96
1480293,37,0.965,UP,1,True,>0.96
1480299,35,0.985,DOWN,0,True,>0.96
1480308,33,0.965,UP,1,True,>0.96
1480316,23,0.975,DOWN,0,True,>0.96
1480354,38,0.985,UP,1,True,>0.96
1480432,40,0.995,DOWN,0,True,>0.96
1480449,36,0.925,UP,1,True,0.90-0.93
1480481,38,0.955,UP,1,True,0.93-0.96
1480520,41,0.965,DOWN,0,True,>0.96
1480524,36,0.995,UP,1,True,>0.96
1480608,28,0.945,DOWN,0,True,0.93-0.96
1480613,40,0.935,DOWN,0,True,0.93-0.96
1480617,34,0.94,UP,1,True,0.93-0.96
1480625,33,0.985,DOWN,0,True,>0.96
1480630,39,0.915,DOWN,0,True,0.90-0.93
1480635,20,0.995,DOWN,0,True,>0.96
1480827,41,0.955,UP,1,True,0.93-0.96
1480846,35,0.985,UP,1,True,>0.96
1480925,39,0.905,UP,1,True,0.90-0.93
1480933,37,0.995,DOWN,0,True,>0.96
1480980,28,0.93,DOWN,0,True,0.90-0.93
1480989,42,0.965,DOWN,0,True,>0.96
1480992,33,0.945,DOWN,0,True,0.93-0.96
1481000,38,0.995,DOWN,0,True,>0.96
1481004,38,0.925,UP,1,True,0.90-0.93
1481555,39,0.995,DOWN,0,True,>0.96
1481561,38,0.985,UP,1,True,>0.96
1481605,33,0.985,UP,1,True,>0.96
1481612,32,0.985,DOWN,0,True,>0.96
1481620,40,0.975,DOWN,0,True,>0.96
1481626,32,0.955,UP,1,True,0.93-0.96
1482059,37,0.975,DOWN,0,True,>0.96
1482062,38,0.935,DOWN,0,True,0.93-0.96
1482076,33,0.965,DOWN,0,True,>0.96
1482084,39,0.98,DOWN,0,True,>0.96
1482108,19,0.915,DOWN,0,True,0.90-0.93
1482126,37,0.995,UP,1,True,>0.96
1482219,38,0.975,DOWN,0,True,>0.96
1482222,40,0.985,DOWN,0,True,>0.96
1482245,34,0.955,DOWN,0,True,0.93-0.96
1482257,33,0.915,UP,1,True,0.90-0.93
1482271,34,0.935,UP,1,True,0.93-0.96
1482285,37,0.955,DOWN,0,True,0.93-0.96
1482384,36,0.985,UP,1,True,>0.96
1482387,39,0.985,DOWN,0,True,>0.96
1482407,40,0.995,UP,1,True,>0.96
1482412,21,0.975,UP,1,True,>0.96
1482420,30,0.935,DOWN,0,True,0.93-0.96
1482585,32,0.975,UP,1,True,>0.96
1482598,21,0.995,DOWN,0,True,>0.96
1482680,34,0.985,DOWN,0,True,>0.96
1482689,40,0.955,UP,1,True,0.93-0.96
1482725,35,0.955,DOWN,0,True,0.93-0.96
1482745,36,0.945,UP,1,True,0.93-0.96
1482779,45,0.985,UP,1,True,>0.96
1482789,23,0.985,UP,1,True,>0.96
1482798,40,0.995,UP,1,True,>0.96
1482877,39,0.955,DOWN,0,True,0.93-0.96
1482927,33,0.975,DOWN,0,True,>0.96
1483145,32,0.985,DOWN,0,True,>0.96
1483162,3,0.895,DOWN,0,True,0.88-0.90
1483238,38,0.965,UP,1,True,>0.96
1483266,38,0.945,DOWN,0,True,0.93-0.96
1483280,34,0.995,UP,1,True,>0.96
1483309,34,0.975,UP,1,True,>0.96
1483323,34,0.945,DOWN,0,True,0.93-0.96
1483409,25,0.975,UP,1,True,>0.96
1483449,34,0.925,DOWN,0,True,0.90-0.93
1483460,38,0.985,UP,1,True,>0.96
1483463,32,0.985,DOWN,0,True,>0.96
1483474,33,0.915,UP,1,True,0.90-0.93
1483541,36,0.98,DOWN,0,True,>0.96
1483671,34,0.985,DOWN,0,True,>0.96
1483675,31,0.975,UP,1,True,>0.96
1483677,36,0.925,UP,1,True,0.90-0.93
1483687,38,0.985,UP,1,True,>0.96
1483690,36,0.965,UP,1,True,>0.96
1483699,37,0.985,UP,1,True,>0.96
1483708,20,0.995,DOWN,0,True,>0.96
1483756,41,0.985,UP,1,True,>0.96
1483759,39,0.955,DOWN,0,True,0.93-0.96
1483845,27,0.945,DOWN,0,True,0.93-0.96
1483855,34,0.985,UP,1,True,>0.96
1483917,38,0.985,DOWN,0,True,>0.96
1483921,35,0.955,DOWN,0,True,0.93-0.96
1483929,36,0.925,DOWN,0,True,0.90-0.93
1483936,33,0.995,UP,1,True,>0.96
1484902,35,0.985,DOWN,0,True,>0.96
1484985,37,0.965,DOWN,0,True,>0.96
1485203,36,0.945,UP,1,True,0.93-0.96
1485241,39,0.995,DOWN,0,True,>0.96
1485250,31,0.985,UP,1,True,>0.96
1485274,35,0.94,UP,1,True,0.93-0.96
1485446,35,0.995,DOWN,0,True,>0.96
1485611,33,0.985,UP,1,True,>0.96
1485621,38,0.985,UP,1,True,>0.96
1485650,32,0.975,UP,1,True,>0.96
1485657,32,0.915,UP,1,True,0.90-0.93
1485663,15,0.985,DOWN,0,True,>0.96
1485768,35,0.995,DOWN,0,True,>0.96
1485775,34,0.985,UP,1,True,>0.96
1485951,33,0.93,UP,1,True,0.90-0.93
1485997,36,0.975,DOWN,0,True,>0.96
1486010,35,0.895,DOWN,0,True,0.88-0.90
1486025,36,0.985,UP,1,True,>0.96
1486061,29,0.98,DOWN,0,True,>0.96
1486064,36,0.955,DOWN,0,True,0.93-0.96
1486152,33,0.975,DOWN,0,True,>0.96
1486308,36,0.905,UP,1,True,0.90-0.93
1486417,36,0.975,UP,1,True,>0.96
1486449,34,0.925,UP,1,True,0.90-0.93
1486452,30,0.975,DOWN,0,True,>0.96
1486461,36,0.996,DOWN,0,True,>0.96
1486486,33,0.975,DOWN,0,True,>0.96
1486711,36,0.995,DOWN,0,True,>0.96
1486725,35,0.965,UP,1,True,>0.96
1486727,33,0.915,UP,1,True,0.90-0.93
1486818,38,0.985,UP,1,True,>0.96
1486824,34,0.935,UP,1,True,0.93-0.96
1486996,38,0.985,UP,1,True,>0.96
1487043,32,0.965,DOWN,0,True,>0.96
1487141,35,0.975,UP,1,True,>0.96
1487293,20,0.995,DOWN,0,True,>0.96
1487668,34,0.945,DOWN,0,True,0.93-0.96
1487676,32,0.95,DOWN,0,True,0.93-0.96
1487823,34,0.965,UP,1,True,>0.96
1487863,38,0.985,DOWN,0,True,>0.96
1487875,31,0.985,UP,1,True,>0.96
1487899,34,0.945,UP,1,True,0.93-0.96
1487912,20,0.965,UP,1,True,>0.96
1487948,23,0.975,DOWN,0,True,>0.96
1488094,33,0.93,UP,1,True,0.90-0.93
1488096,32,0.935,UP,1,True,0.93-0.96
1488108,35,0.945,UP,1,True,0.93-0.96
1488113,15,0.925,DOWN,0,True,0.90-0.93
1488453,32,0.98,UP,1,True,>0.96
1488472,34,0.975,DOWN,0,True,>0.96
1488602,32,0.995,DOWN,0,True,>0.96
1488609,36,0.985,DOWN,0,True,>0.96
1488619,33,0.975,DOWN,0,True,>0.96
1488665,37,0.935,UP,1,True,0.93-0.96
1488800,34,0.905,DOWN,0,True,0.90-0.93
1488829,29,0.925,UP,1,True,0.90-0.93
1489272,40,0.975,DOWN,0,True,>0.96
1489300,37,0.915,UP,1,True,0.90-0.93
1489305,36,0.995,UP,1,True,>0.96
1489318,32,0.98,UP,1,True,>0.96
1489773,38,0.925,DOWN,0,True,0.90-0.93
1489778,32,0.915,DOWN,0,True,0.90-0.93
1490003,34,0.995,UP,1,True,>0.96
1490021,38,0.945,DOWN,0,True,0.93-0.96
1490206,40,0.985,UP,1,True,>0.96
1490223,20,0.94,UP,1,True,0.93-0.96
1490229,36,0.985,UP,1,True,>0.96
1490254,34,0.985,UP,1,True,>0.96
1490272,34,0.995,UP,1,True,>0.96
1490275,39,0.995,DOWN,0,True,>0.96
1490437,35,0.995,UP,1,True,>0.96
1490445,38,0.995,UP,1,True,>0.96
1490450,36,0.995,UP,1,True,>0.96
1490481,35,0.975,UP,1,True,>0.96
1490483,33,0.985,DOWN,0,True,>0.96
1490510,32,0.975,UP,1,True,>0.96
1490656,36,0.975,UP,1,True,>0.96
1490729,37,0.995,UP,1,True,>0.96
1490733,34,0.965,UP,1,True,>0.96
1490743,33,0.995,DOWN,0,True,>0.96
1490787,33,0.985,UP,1,True,>0.96
1490792,37,0.975,DOWN,0,True,>0.96
1490932,31,0.985,DOWN,0,True,>0.96
1490939,39,0.975,DOWN,0,True,>0.96
1490947,36,0.955,UP,1,True,0.93-0.96
1490958,39,0.985,DOWN,0,True,>0.96
1490969,36,0.965,DOWN,0,True,>0.96
1490977,37,0.915,UP,1,True,0.90-0.93
1491150,30,0.925,UP,1,True,0.90-0.93
1491193,34,0.925,DOWN,0,True,0.90-0.93
1491201,35,0.985,UP,1,True,>0.96
1491343,37,0.945,DOWN,0,True,0.93-0.96
1491355,31,0.965,DOWN,0,True,>0.96
1491364,34,0.995,DOWN,0,True,>0.96
1491369,33,0.985,UP,1,True,>0.96
1491381,38,0.975,UP,1,True,>0.96
1491443,33,0.915,DOWN,0,True,0.90-0.93
1491492,60,0.965,DOWN,0,True,>0.96
1491636,38,0.985,DOWN,0,True,>0.96
1491645,31,0.975,DOWN,0,True,>0.96
1491659,39,0.985,UP,1,True,>0.96
1491665,35,0.965,UP,1,True,>0.96
1491833,34,0.995,UP,1,True,>0.96
1491859,35,0.97,UP,1,True,>0.96
1491863,25,0.995,DOWN,0,True,>0.96
1491999,37,0.915,UP,1,True,0.90-0.93
1492043,30,0.905,DOWN,0,True,0.90-0.93
1492058,33,0.975,UP,1,True,>0.96
1492071,34,0.92,UP,1,True,0.90-0.93
1492075,30,0.955,UP,1,True,0.93-0.96
1492175,36,0.925,UP,1,True,0.90-0.93
1492325,34,0.955,UP,1,True,0.93-0.96
1492338,34,0.985,DOWN,0,True,>0.96
1492341,37,0.985,DOWN,0,True,>0.96
1492344,38,0.975,UP,1,True,>0.96
1492372,35,0.965,DOWN,0,True,>0.96
1492415,37,0.995,UP,1,True,>0.96
1492445,35,0.985,UP,1,True,>0.96
1492579,35,0.925,UP,1,True,0.90-0.93
1492586,34,0.915,DOWN,0,True,0.90-0.93
1492621,36,0.985,UP,1,True,>0.96
1492632,34,0.945,DOWN,0,True,0.93-0.96
1492639,36,0.985,UP,1,True,>0.96
1492648,33,0.895,UP,1,True,0.88-0.90
1492694,34,0.915,UP,1,True,0.90-0.93
1492718,32,0.945,DOWN,0,True,0.93-0.96
1492731,33,0.965,DOWN,0,True,>0.96
1492928,35,0.995,UP,1,True,>0.96
1492957,32,0.905,UP,1,True,0.90-0.93
1493138,34,0.935,UP,1,True,0.93-0.96
1493173,33,0.975,UP,1,True,>0.96
1493231,34,0.915,UP,1,True,0.90-0.93
1493456,32,0.985,DOWN,0,True,>0.96
1493505,30,0.98,UP,1,True,>0.96
1493519,37,0.965,UP,1,True,>0.96
1493687,32,0.905,DOWN,0,True,0.90-0.93
1493743,31,0.955,DOWN,0,True,0.93-0.96
1493923,32,0.985,UP,1,True,>0.96
1493946,34,0.93,DOWN,0,True,0.90-0.93
1494003,37,0.965,UP,1,True,>0.96
1494303,30,0.955,UP,1,True,0.93-0.96
1494350,37,0.995,UP,1,True,>0.96
1494363,25,0.995,DOWN,0,True,>0.96
1494378,31,0.925,DOWN,0,True,0.90-0.93
1494394,37,0.935,UP,1,True,0.93-0.96
1494397,31,0.905,DOWN,0,True,0.90-0.93
1494598,36,0.995,DOWN,0,True,>0.96
1494603,37,0.975,UP,1,True,>0.96
1494685,31,0.965,DOWN,0,True,>0.96
1494705,29,0.945,DOWN,0,True,0.93-0.96
1494709,34,0.905,UP,1,True,0.90-0.93
1494726,32,0.935,DOWN,0,True,0.93-0.96
1494745,35,0.975,DOWN,0,True,>0.96
1494831,36,0.895,UP,1,True,0.88-0.90
1495106,31,0.955,UP,1,True,0.93-0.96
1495127,39,0.985,DOWN,0,True,>0.96
1495165,36,0.945,UP,1,True,0.93-0.96
1495180,15,0.945,DOWN,0,True,0.93-0.96
1495202,30,0.915,DOWN,0,True,0.90-0.93
1495225,32,0.945,DOWN,0,True,0.93-0.96
1495793,38,0.975,DOWN,0,True,>0.96
1495801,36,0.95,DOWN,0,True,0.93-0.96
1495830,32,0.925,UP,1,True,0.90-0.93
1495840,35,0.915,UP,1,True,0.90-0.93
1496063,35,0.985,DOWN,0,True,>0.96
1496074,34,0.91,DOWN,0,True,0.90-0.93
1496080,31,0.995,UP,1,True,>0.96
1496191,35,0.885,UP,1,True,0.88-0.90
1496246,36,0.955,DOWN,0,True,0.93-0.96
1496330,34,0.94,UP,1,True,0.93-0.96
1496333,34,0.985,UP,1,True,>0.96
1496345,33,0.96,DOWN,0,True,0.93-0.96
1496348,36,0.965,UP,1,True,>0.96
1496351,34,0.975,DOWN,0,True,>0.96
1496363,36,0.985,DOWN,0,True,>0.96
1496414,34,0.945,DOWN,0,True,0.93-0.96
1496455,35,0.895,UP,1,True,0.88-0.90
1496461,31,0.945,UP,1,True,0.93-0.96
1496520,30,0.98,DOWN,0,True,>0.96
1496526,42,0.995,DOWN,0,True,>0.96
1496598,38,0.935,UP,1,True,0.93-0.96
1496606,36,0.975,DOWN,0,True,>0.96
1496616,39,0.925,DOWN,0,True,0.90-0.93
1496632,26,0.95,DOWN,0,True,0.93-0.96
1496643,42,0.905,UP,1,True,0.90-0.93
1496698,37,0.965,DOWN,0,True,>0.96
1496714,37,0.995,DOWN,0,True,>0.96
1496739,41,0.975,UP,1,True,>0.96
1496744,36,0.965,UP,1,True,>0.96
1496828,41,0.995,DOWN,0,True,>0.96
1496859,40,0.915,UP,1,True,0.90-0.93
1496920,38,0.985,DOWN,0,True,>0.96
1496922,38,0.945,DOWN,0,True,0.93-0.96
1497218,27,0.995,DOWN,0,True,>0.96
1497264,39,0.915,UP,1,True,0.90-0.93
1497273,40,0.945,UP,1,True,0.93-0.96
1497292,41,0.915,DOWN,0,True,0.90-0.93
1497574,33,0.985,UP,1,True,>0.96
1497648,40,0.945,DOWN,0,True,0.93-0.96
1497650,32,0.985,DOWN,0,True,>0.96
1497657,41,0.995,DOWN,0,True,>0.96
1497673,40,0.995,DOWN,0,True,>0.96
1497696,39,0.985,UP,1,True,>0.96
1497711,34,0.985,DOWN,0,True,>0.96
1497795,35,0.985,UP,1,True,>0.96
1497803,40,0.965,UP,1,True,>0.96
1497819,38,0.985,DOWN,0,True,>0.96
1497822,35,0.995,UP,1,True,>0.96
1497933,37,0.985,UP,1,True,>0.96
1497941,35,0.935,UP,1,True,0.93-0.96
1497947,38,0.945,UP,1,True,0.93-0.96
1498014,37,0.975,DOWN,0,True,>0.96
1498047,35,0.915,UP,1,True,0.90-0.93
1498057,34,0.93,DOWN,0,True,0.90-0.93
1498068,32,0.945,DOWN,0,True,0.93-0.96
1498262,36,0.985,UP,1,True,>0.96
